ID,MONTHS_BALANCE,STATUS
5014026,-28,0
5014026,-27,0
5014026,-23,0
5014026,-21,0
5014026,-20,C
5014026,-19,C
5014026,-18,C
5014026,-16,0
5014026,-14,0
5014026,-13,C
5014026,-12,C
5014026,-11,0
5014026,-10,X
5014026,-8,0
5014026,-7,0
5014026,-5,C
5014026,-4,0
5014026,-3,0
5014026,-2,C
5014026,-1,C
5014026,0,C
5014715,-59,X
5014715,-56,0
5014715,-43,X
5014715,-41,0
5014715,-39,0
5014715,-37,C
5014715,-34,X
5014715,-31,0
5014715,-30,C
5014715,-29,C
5014715,-27,X
5014715,-22,C
5014715,-21,C
5014715,-19,0
5014715,-10,0
5014715,-8,C
5014715,-6,X
5014715,-5,0
5014715,-4,X
5011436,-60,0
5011436,-59,C
5011436,-58,C
5011436,-57,0
5011436,-56,0
5011436,-55,C
5011436,-53,X
5011436,-52,0
5011436,-51,X
5011436,-50,X
5011436,-49,C
5011436,-46,X
5011436,-45,0
5011436,-44,0
5011436,-43,C
5011436,-42,X
5011436,-41,C
5011436,-40,C
5011436,-39,C
5011436,-38,X
5011436,-37,0
5011436,-36,0
5011436,-35,C
5011436,-33,C
5011436,-32,C
5011436,-30,X
5011436,-28,C
5011436,-27,C
5011436,-26,X
5011436,-25,0
5011436,-24,X
5011436,-23,0
5011436,-22,C
5011436,-20,C
5011436,-18,0
5011436,-17,0
5011436,-16,C
5011436,-15,0
5011436,-14,C
5011436,-13,0
5011436,-12,0
5011436,-11,C
5011436,-10,0
5011436,-9,C
5011436,-8,C
5011436,-7,0
5011436,-6,C
5011436,-5,C
5011436,-4,C
5011436,-3,C
5011436,-2,0
5011436,-1,X
5011436,0,C
5012008,-57,X
5012008,-53,X
5012008,-52,C
5012008,-47,C
5012008,-44,C
5012008,-38,0
5012008,-36,C
5012008,-35,C
5012008,-34,0
5012008,-33,X
5012008,-31,0
5012008,-29,X
5012008,-25,0
5012008,-19,0
5012008,-17,C
5012008,-12,C
5012008,-11,C
5012008,-9,0
5012008,-4,0
5012008,-3,0
5012008,-2,0
5011713,-57,C
5011713,-56,C
5011713,-55,0
5011713,-53,C
5011713,-52,0
5011713,-50,X
5011713,-49,C
5011713,-48,C
5011713,-47,X
5011713,-46,C
5011713,-45,0
5011713,-44,0
5011713,-43,C
5011713,-42,C
5011713,-41,0
5011713,-40,C
5011713,-39,X
5011713,-38,C
5011713,-37,C
5011713,-36,C
5011713,-35,0
5011713,-34,C
5011713,-33,C
5011713,-32,C
5011713,-31,C
5011713,-30,0
5011713,-29,C
5011713,-28,0
5011713,-26,0
5011713,-24,0
5011713,-23,0
5011713,-22,C
5011713,-21,0
5011713,-20,0
5011713,-18,C
5011713,-17,C
5011713,-16,C
5011713,-15,C
5011713,-14,C
5011713,-12,C
5011713,-11,0
5011713,-9,C
5011713,-6,0
5011713,-4,C
5011713,-3,0
5011713,-1,0
5011713,0,C
5013025,-58,C
5013025,-51,C
5013025,-49,X
5013025,-44,C
5013025,-43,0
5013025,-40,0
5013025,-36,X
5013025,-29,0
5013025,-28,0
5013025,-20,0
5013025,-18,0
5013025,-8,0
5013025,-7,0
5013025,-6,0
5013025,-2,C
5012100,-57,0
5012100,-54,C
5012100,-53,C
5012100,-50,0
5012100,-48,C
5012100,-40,C
5012100,-38,X
5012100,-36,C
5012100,-35,C
5012100,-31,0
5012100,-29,0
5012100,-26,C
5012100,-21,C
5012100,-18,C
5012100,-14,C
5012100,-13,C
5012100,-8,C
5012100,-7,0
5012100,-6,0
5012100,-1,C
5012100,0,C
5009323,-60,C
5009323,-58,0
5009323,-56,C
5009323,-55,0
5009323,-54,C
5009323,-53,0
5009323,-51,C
5009323,-50,X
5009323,-49,C
5009323,-48,C
5009323,-47,C
5009323,-46,0
5009323,-45,C
5009323,-40,0
5009323,-39,0
5009323,-34,C
5009323,-30,C
5009323,-29,0
5009323,-27,0
5009323,-24,C
5009323,-23,C
5009323,-18,0
5009323,-15,C
5009323,-14,C
5009323,-12,X
5009323,-11,X
5009323,-10,0
5009323,-9,C
5009323,-8,X
5009323,-6,C
5009323,-1,0
5009323,0,0
5013556,-57,0
5013556,-56,0
5013556,-43,C
5013556,-18,C
5013556,-8,C
5013556,-1,C
5009991,-60,C
5009991,-58,0
5009991,-56,C
5009991,-48,C
5009991,-44,C
5009991,-39,C
5009991,-38,X
5009991,-36,X
5009991,-34,C
5009991,-30,0
5009991,-29,C
5009991,-25,C
5009991,-24,C
5009991,-22,0
5009991,-21,0
5009991,-17,X
5009991,-14,0
5009991,-13,C
5009991,-11,C
5009991,-10,0
5009991,-9,0
5009991,-8,0
5009991,-4,X
5009991,0,C
5012540,-58,C
5012540,-57,0
5012540,-56,0
5012540,-54,C
5012540,-53,0
5012540,-52,0
5012540,-51,0
5012540,-50,0
5012540,-49,0
5012540,-48,C
5012540,-47,C
5012540,-46,X
5012540,-45,C
5012540,-44,0
5012540,-43,0
5012540,-42,C
5012540,-41,0
5012540,-40,0
5012540,-39,0
5012540,-38,C
5012540,-36,0
5012540,-35,C
5012540,-33,C
5012540,-32,C
5012540,-31,C
5012540,-29,0
5012540,-28,X
5012540,-27,X
5012540,-26,X
5012540,-25,0
5012540,-24,0
5012540,-23,X
5012540,-22,0
5012540,-21,X
5012540,-20,0
5012540,-19,C
5012540,-18,C
5012540,-17,C
5012540,-16,0
5012540,-15,C
5012540,-14,0
5012540,-13,0
5012540,-12,X
5012540,-11,0
5012540,-10,X
5012540,-9,0
5012540,-8,0
5012540,-7,C
5012540,-6,0
5012540,-5,0
5012540,-4,X
5012540,-3,0
5012540,-2,C
5012540,-1,C
5012540,0,0
5014731,-53,C
5014731,-52,C
5014731,-47,C
5014731,-45,0
5014731,-38,C
5014731,-37,0
5014731,-32,C
5014731,-31,0
5014731,-30,0
5014731,-27,C
5014731,-25,0
5014731,-23,0
5014731,-21,0
5014731,-19,X
5014731,-18,0
5014731,-14,C
5014731,-8,0
5014731,-4,X
5014731,-2,0
5014731,-1,0
5014731,0,C
5009969,-60,C
5009969,-59,C
5009969,-56,X
5009969,-55,C
5009969,-54,C
5009969,-53,C
5009969,-51,0
5009969,-49,0
5009969,-48,C
5009969,-47,X
5009969,-46,C
5009969,-45,0
5009969,-42,0
5009969,-41,X
5009969,-40,0
5009969,-38,X
5009969,-37,C
5009969,-36,0
5009969,-34,0
5009969,-33,0
5009969,-32,C
5009969,-31,0
5009969,-30,0
5009969,-28,C
5009969,-25,C
5009969,-24,0
5009969,-22,0
5009969,-21,C
5009969,-17,C
5009969,-16,0
5009969,-15,C
5009969,-14,C
5009969,-13,C
5009969,-11,C
5009969,-10,0
5009969,-8,C
5009969,-7,C
5009969,-5,0
5009969,-4,C
5009969,-3,0
5009969,-2,C
5013238,-60,C
5013238,-59,C
5013238,-58,C
5013238,-57,0
5013238,-55,X
5013238,-54,C
5013238,-52,C
5013238,-51,C
5013238,-50,0
5013238,-49,C
5013238,-48,C
5013238,-46,C
5013238,-45,0
5013238,-44,C
5013238,-43,X
5013238,-42,C
5013238,-41,C
5013238,-40,C
5013238,-39,0
5013238,-38,0
5013238,-37,C
5013238,-36,0
5013238,-35,0
5013238,-30,0
5013238,-29,0
5013238,-28,0
5013238,-26,C
5013238,-25,C
5013238,-24,C
5013238,-22,C
5013238,-21,0
5013238,-20,0
5013238,-19,C
5013238,-16,C
5013238,-14,C
5013238,-13,C
5013238,-12,C
5013238,-11,C
5013238,-9,C
5013238,-8,0
5013238,-7,0
5013238,-6,C
5013238,-5,0
5013238,-4,C
5013238,-3,0
5013238,-2,C
5013238,0,0
5011639,-60,C
5011639,-55,C
5011639,-54,0
5011639,-49,C
5011639,-48,0
5011639,-41,C
5011639,-40,C
5011639,-39,0
5011639,-35,0
5011639,-34,C
5011639,-33,C
5011639,-32,C
5011639,-29,0
5011639,-27,0
5011639,-26,0
5011639,-25,X
5011639,-23,0
5011639,-21,0
5011639,-19,X
5011639,-18,C
5011639,-13,1
5011639,-12,0
5011639,-10,C
5011639,-9,C
5011639,-7,C
5011639,-4,X
5011639,-2,0
5011639,-1,0
5011639,0,C
5013181,-60,C
5013181,-59,C
5013181,-57,C
5013181,-53,0
5013181,-52,C
5013181,-49,C
5013181,-46,0
5013181,-44,0
5013181,-43,0
5013181,-42,X
5013181,-40,X
5013181,-36,0
5013181,-32,C
5013181,-27,0
5013181,-24,X
5013181,-21,X
5013181,-20,C
5013181,-19,C
5013181,-9,X
5013181,-8,C
5013181,-6,0
5013181,-5,C
5013181,-2,C
5013181,-1,X
5013933,-60,0
5013933,-59,0
5013933,-58,1
5013933,-57,0
5013933,-56,0
5013933,-55,X
5013933,-54,X
5013933,-53,0
5013933,-52,X
5013933,-51,0
5013933,-50,C
5013933,-49,X
5013933,-48,C
5013933,-47,X
5013933,-45,C
5013933,-44,C
5013933,-43,X
5013933,-42,0
5013933,-41,C
5013933,-40,C
5013933,-39,C
5013933,-38,X
5013933,-37,X
5013933,-36,0
5013933,-35,C
5013933,-34,0
5013933,-33,X
5013933,-32,C
5013933,-31,0
5013933,-30,C
5013933,-29,0
5013933,-28,0
5013933,-27,C
5013933,-26,X
5013933,-25,0
5013933,-24,0
5013933,-23,0
5013933,-22,0
5013933,-20,C
5013933,-19,C
5013933,-18,X
5013933,-17,0
5013933,-16,C
5013933,-15,C
5013933,-14,0
5013933,-13,0
5013933,-12,0
5013933,-11,X
5013933,-10,0
5013933,-9,C
5013933,-8,C
5013933,-7,C
5013933,-5,C
5013933,-4,C
5013933,-3,X
5013933,-2,0
5013933,-1,0
5013933,0,C
5011165,-58,0
5011165,-56,C
5011165,-54,0
5011165,-53,0
5011165,-52,C
5011165,-51,0
5011165,-49,C
5011165,-48,0
5011165,-46,X
5011165,-45,0
5011165,-44,C
5011165,-43,0
5011165,-39,C
5011165,-38,C
5011165,-37,C
5011165,-36,C
5011165,-35,0
5011165,-30,C
5011165,-29,0
5011165,-27,0
5011165,-25,0
5011165,-24,X
5011165,-22,C
5011165,-21,X
5011165,-20,0
5011165,-19,0
5011165,-18,X
5011165,-17,C
5011165,-15,0
5011165,-14,0
5011165,-13,C
5011165,-11,C
5011165,-10,C
5011165,-9,X
5011165,-8,C
5011165,-5,X
5011165,-3,C
5011165,-1,0
5011165,0,0
5013535,-60,0
5013535,-59,C
5013535,-58,0
5013535,-57,C
5013535,-56,0
5013535,-55,0
5013535,-54,X
5013535,-53,0
5013535,-52,C
5013535,-51,0
5013535,-50,C
5013535,-49,X
5013535,-48,C
5013535,-47,C
5013535,-46,C
5013535,-45,0
5013535,-44,C
5013535,-41,C
5013535,-40,C
5013535,-39,C
5013535,-38,C
5013535,-37,C
5013535,-36,0
5013535,-35,C
5013535,-34,C
5013535,-33,X
5013535,-32,0
5013535,-31,0
5013535,-30,0
5013535,-29,C
5013535,-28,C
5013535,-27,C
5013535,-26,0
5013535,-25,0
5013535,-24,0
5013535,-23,X
5013535,-22,X
5013535,-21,X
5013535,-20,0
5013535,-19,C
5013535,-18,C
5013535,-17,C
5013535,-16,0
5013535,-15,X
5013535,-14,0
5013535,-13,C
5013535,-12,X
5013535,-11,0
5013535,-10,C
5013535,-9,0
5013535,-8,0
5013535,-7,C
5013535,-6,C
5013535,-5,C
5013535,-4,C
5013535,-2,C
5013535,-1,X
5013535,0,0
5013765,-60,0
5013765,-59,0
5013765,-58,C
5013765,-57,0
5013765,-56,C
5013765,-55,0
5013765,-54,C
5013765,-53,X
5013765,-52,0
5013765,-50,X
5013765,-49,X
5013765,-48,0
5013765,-47,C
5013765,-46,C
5013765,-45,C
5013765,-44,0
5013765,-43,C
5013765,-42,0
5013765,-41,C
5013765,-40,C
5013765,-39,C
5013765,-38,0
5013765,-37,0
5013765,-36,0
5013765,-35,X
5013765,-34,0
5013765,-33,C
5013765,-32,0
5013765,-31,C
5013765,-30,C
5013765,-29,C
5013765,-28,C
5013765,-26,C
5013765,-25,0
5013765,-24,0
5013765,-23,C
5013765,-22,0
5013765,-21,C
5013765,-20,0
5013765,-19,C
5013765,-18,X
5013765,-17,0
5013765,-16,0
5013765,-15,C
5013765,-14,0
5013765,-13,C
5013765,-12,C
5013765,-11,0
5013765,-10,X
5013765,-9,0
5013765,-8,0
5013765,-7,X
5013765,-6,C
5013765,-5,0
5013765,-4,0
5013765,-3,C
5013765,-2,X
5013765,-1,C
5013765,0,C
5012132,-57,C
5012132,-54,C
5012132,-47,0
5012132,-46,X
5012132,-39,0
5012132,-37,0
5012132,-33,0
5012132,-25,X
5012132,-15,0
5010507,-60,0
5010507,-59,C
5010507,-58,0
5010507,-56,C
5010507,-55,0
5010507,-53,0
5010507,-52,X
5010507,-49,C
5010507,-43,C
5010507,-35,C
5010507,-31,0
5010507,-30,C
5010507,-29,0
5010507,-25,C
5010507,-24,0
5010507,-21,C
5010507,-16,0
5010507,-15,C
5010507,-12,C
5010507,-7,X
5010507,-3,C
5008987,-55,0
5008987,-51,C
5008987,-50,C
5008987,-48,0
5008987,-47,C
5008987,-45,C
5008987,-44,C
5008987,-34,C
5008987,-32,C
5008987,-28,C
5008987,-24,C
5008987,-22,C
5008987,-21,0
5008987,-15,0
5008987,-14,X
5008987,-12,C
5008987,-11,0
5008987,-10,0
5008987,-9,X
5008987,-3,C
5008987,-2,C
5008987,-1,X
5008987,0,0
5010971,-59,0
5010971,-52,0
5010971,-51,C
5010971,-48,0
5010971,-44,C
5010971,-43,C
5010971,-42,0
5010971,-39,0
5010971,-35,0
5010971,-32,C
5010971,-31,C
5010971,-26,C
5010971,-25,C
5010971,-24,X
5010971,-22,C
5010971,-18,0
5010971,-12,0
5010971,-9,C
5010971,-1,0
5013930,-58,C
5013930,-53,0
5013930,-52,C
5013930,-50,C
5013930,-46,C
5013930,-44,C
5013930,-37,C
5013930,-34,X
5013930,-30,0
5013930,-29,X
5013930,-25,C
5013930,-24,C
5013930,-23,C
5013930,-21,X
5013930,-16,0
5013930,-14,0
5013930,-12,X
5013930,-10,X
5013930,-8,0
5012056,-59,C
5012056,-58,C
5012056,-56,C
5012056,-54,C
5012056,-53,0
5012056,-52,X
5012056,-51,C
5012056,-50,X
5012056,-49,C
5012056,-48,0
5012056,-47,0
5012056,-46,0
5012056,-45,0
5012056,-44,0
5012056,-41,C
5012056,-39,0
5012056,-34,C
5012056,-33,C
5012056,-31,C
5012056,-30,C
5012056,-28,X
5012056,-26,C
5012056,-25,0
5012056,-23,C
5012056,-22,0
5012056,-20,C
5012056,-19,C
5012056,-18,0
5012056,-17,C
5012056,-16,0
5012056,-13,C
5012056,-12,0
5012056,-11,0
5012056,-10,0
5012056,-8,C
5012056,-6,C
5012056,-4,C
5012056,-3,0
5012056,0,0
5011147,-58,0
5011147,-52,X
5011147,-51,C
5011147,-49,0
5011147,-47,X
5011147,-46,X
5011147,-45,0
5011147,-44,C
5011147,-39,0
5011147,-36,C
5011147,-35,0
5011147,-30,X
5011147,-29,C
5011147,-27,0
5011147,-25,0
5011147,-21,0
5011147,-18,0
5011147,-16,0
5011147,-15,X
5011147,-14,0
5011147,-13,0
5011147,-12,X
5011147,-11,C
5011147,-9,C
5011147,-6,C
5011147,-5,0
5011147,-3,C
5011147,0,C
5009662,-57,X
5009662,-34,0
5009662,-32,X
5009662,-27,0
5009662,-23,X
5009662,-16,C
5009662,-12,C
5009662,-2,C
5010304,-59,C
5010304,-58,0
5010304,-54,0
5010304,-48,X
5010304,-40,C
5010304,-35,X
5010304,-34,X
5010304,-23,0
5010304,-16,0
5010304,-11,C
5010304,-10,0
5010304,-4,C
5010304,-3,0
5012405,-57,C
5012405,-26,C
5012405,-24,0
5012405,-12,X
5012405,-5,0
5009848,-60,X
5009848,-59,C
5009848,-58,0
5009848,-56,C
5009848,-55,X
5009848,-54,X
5009848,-53,0
5009848,-52,0
5009848,-51,0
5009848,-50,0
5009848,-49,0
5009848,-47,C
5009848,-46,C
5009848,-44,0
5009848,-43,X
5009848,-42,C
5009848,-41,0
5009848,-40,C
5009848,-39,X
5009848,-38,0
5009848,-37,C
5009848,-36,C
5009848,-35,C
5009848,-34,X
5009848,-32,0
5009848,-31,C
5009848,-30,X
5009848,-29,0
5009848,-27,X
5009848,-26,0
5009848,-25,0
5009848,-24,0
5009848,-23,0
5009848,-22,X
5009848,-20,0
5009848,-19,C
5009848,-17,X
5009848,-16,0
5009848,-15,X
5009848,-13,C
5009848,-12,0
5009848,-11,0
5009848,-10,0
5009848,-9,C
5009848,-8,X
5009848,-7,C
5009848,-6,0
5009848,-5,C
5009848,-4,X
5009848,-3,0
5009848,-2,0
5009848,-1,C
5009848,0,0
5012704,-59,X
5012704,-57,C
5012704,-56,X
5012704,-55,0
5012704,-47,C
5012704,-45,X
5012704,-42,0
5012704,-38,0
5012704,-37,X
5012704,-34,0
5012704,-31,0
5012704,-28,X
5012704,-27,X
5012704,-22,C
5012704,-20,C
5012704,-17,C
5012704,-5,C
5012704,-4,C
5012704,-2,C
5012704,-1,C
5012704,0,0
5012563,-55,C
5012563,-51,X
5012563,-41,0
5012563,-38,0
5012563,-35,C
5012563,-23,X
5012563,-12,0
5012563,-8,C
5012558,-57,C
5012558,-54,C
5012558,-53,0
5012558,-50,0
5012558,-45,0
5012558,-43,X
5012558,-39,X
5012558,-32,C
5012558,-22,0
5012558,-10,X
5012558,-7,0
5012558,-5,0
5012558,-1,C
5012558,0,0
5013521,-60,0
5013521,-58,0
5013521,-57,C
5013521,-56,C
5013521,-53,0
5013521,-52,C
5013521,-50,X
5013521,-49,C
5013521,-47,C
5013521,-46,C
5013521,-45,C
5013521,-44,0
5013521,-42,X
5013521,-41,0
5013521,-40,0
5013521,-39,X
5013521,-38,C
5013521,-37,C
5013521,-36,0
5013521,-35,0
5013521,-34,C
5013521,-33,0
5013521,-32,C
5013521,-31,0
5013521,-30,C
5013521,-29,C
5013521,-28,C
5013521,-27,C
5013521,-26,C
5013521,-25,C
5013521,-24,0
5013521,-23,C
5013521,-22,0
5013521,-21,0
5013521,-20,C
5013521,-19,C
5013521,-18,0
5013521,-17,C
5013521,-16,C
5013521,-15,X
5013521,-14,C
5013521,-12,C
5013521,-10,X
5013521,-9,C
5013521,-8,C
5013521,-7,0
5013521,-5,C
5013521,-4,C
5013521,-3,C
5013521,-2,C
5013521,-1,C
5013521,0,X
5013099,-60,C
5013099,-56,0
5013099,-55,0
5013099,-53,C
5013099,-51,C
5013099,-48,C
5013099,-43,C
5013099,-41,C
5013099,-38,X
5013099,-37,C
5013099,-36,C
5013099,-34,C
5013099,-31,X
5013099,-29,X
5013099,-28,0
5013099,-24,0
5013099,-23,C
5013099,-22,0
5013099,-21,C
5013099,-18,0
5013099,-17,C
5013099,-15,0
5013099,-11,C
5013099,-9,C
5013099,-8,0
5013099,-6,0
5013099,-5,X
5013099,-4,C
5013099,-2,0
5013399,-58,X
5013399,-53,0
5013399,-51,0
5013399,-50,0
5013399,-48,0
5013399,-43,0
5013399,-42,C
5013399,-25,0
5013399,-24,C
5013399,-21,0
5013399,-19,C
5013399,-18,X
5013399,-16,C
5013399,-10,C
5013399,-5,0
5013399,-3,C
5013399,-2,0
5009470,-55,C
5009470,-49,C
5009470,-31,0
5009470,-27,X
5009470,-26,0
5009470,-23,X
5009470,-19,0
5009470,-18,0
5009470,-16,C
5009470,-14,0
5009470,-13,C
5009470,-12,C
5009470,-7,0
5009470,-4,C
5009569,-60,0
5009569,-59,0
5009569,-58,0
5009569,-57,X
5009569,-56,X
5009569,-55,C
5009569,-54,X
5009569,-53,0
5009569,-52,C
5009569,-51,0
5009569,-50,0
5009569,-49,C
5009569,-48,C
5009569,-47,X
5009569,-46,0
5009569,-45,X
5009569,-44,C
5009569,-43,X
5009569,-42,C
5009569,-41,0
5009569,-39,C
5009569,-38,0
5009569,-37,C
5009569,-36,0
5009569,-35,C
5009569,-34,C
5009569,-33,C
5009569,-32,X
5009569,-31,0
5009569,-30,C
5009569,-29,C
5009569,-28,0
5009569,-27,0
5009569,-26,0
5009569,-25,0
5009569,-24,X
5009569,-23,X
5009569,-22,C
5009569,-21,X
5009569,-20,X
5009569,-19,X
5009569,-18,0
5009569,-17,0
5009569,-16,0
5009569,-15,0
5009569,-14,X
5009569,-13,C
5009569,-12,C
5009569,-11,0
5009569,-10,0
5009569,-9,C
5009569,-8,C
5009569,-7,0
5009569,-6,C
5009569,-5,X
5009569,-4,0
5009569,-3,C
5009569,-1,0
5009569,0,C
5013666,-58,0
5013666,-54,X
5013666,-49,C
5013666,-31,C
5013666,-26,C
5013666,-25,C
5013666,-12,0
5013646,-59,0
5013646,-58,C
5013646,-57,C
5013646,-55,C
5013646,-54,0
5013646,-53,C
5013646,-50,0
5013646,-49,C
5013646,-48,C
5013646,-47,0
5013646,-46,0
5013646,-45,0
5013646,-44,X
5013646,-43,C
5013646,-42,X
5013646,-41,C
5013646,-40,C
5013646,-39,0
5013646,-37,X
5013646,-36,0
5013646,-35,0
5013646,-34,0
5013646,-33,0
5013646,-32,C
5013646,-31,0
5013646,-29,0
5013646,-28,C
5013646,-27,C
5013646,-26,C
5013646,-25,0
5013646,-24,X
5013646,-23,C
5013646,-22,0
5013646,-20,C
5013646,-19,C
5013646,-18,C
5013646,-16,C
5013646,-15,C
5013646,-14,0
5013646,-13,0
5013646,-12,C
5013646,-10,0
5013646,-8,X
5013646,-7,C
5013646,-6,0
5013646,-5,C
5013646,-3,C
5013646,-2,0
5013646,-1,X
5013646,0,0
5010268,-60,C
5010268,-59,X
5010268,-58,C
5010268,-57,X
5010268,-56,C
5010268,-55,C
5010268,-54,C
5010268,-53,C
5010268,-52,X
5010268,-51,0
5010268,-50,C
5010268,-49,C
5010268,-47,C
5010268,-46,C
5010268,-45,C
5010268,-44,C
5010268,-42,C
5010268,-40,0
5010268,-38,C
5010268,-37,0
5010268,-36,C
5010268,-35,0
5010268,-34,C
5010268,-33,C
5010268,-32,X
5010268,-30,C
5010268,-29,0
5010268,-27,X
5010268,-24,0
5010268,-23,0
5010268,-22,C
5010268,-21,C
5010268,-20,0
5010268,-19,C
5010268,-18,0
5010268,-17,0
5010268,-16,X
5010268,-12,C
5010268,-10,X
5010268,-9,C
5010268,-8,C
5010268,-7,C
5010268,-6,C
5010268,-5,0
5010268,-2,C
5010268,-1,C
5010362,-59,X
5010362,-58,0
5010362,-57,0
5010362,-56,0
5010362,-53,C
5010362,-51,0
5010362,-49,C
5010362,-48,0
5010362,-47,C
5010362,-46,C
5010362,-45,0
5010362,-40,0
5010362,-38,X
5010362,-35,0
5010362,-33,C
5010362,-32,C
5010362,-31,X
5010362,-30,C
5010362,-29,C
5010362,-27,0
5010362,-26,C
5010362,-25,0
5010362,-24,C
5010362,-21,0
5010362,-20,C
5010362,-15,C
5010362,-14,X
5010362,-12,C
5010362,-10,X
5010362,-7,0
5010362,-6,0
5010362,-5,X
5010362,-4,C
5010362,-3,0
5010362,-1,X
5013853,-46,C
5013853,-32,0
5013853,-11,0
5013853,-10,X
5013853,-7,C
5014062,-60,0
5014062,-59,C
5014062,-58,C
5014062,-57,X
5014062,-55,C
5014062,-54,0
5014062,-53,C
5014062,-52,0
5014062,-51,0
5014062,-50,0
5014062,-49,C
5014062,-48,X
5014062,-47,X
5014062,-46,C
5014062,-45,0
5014062,-43,C
5014062,-42,C
5014062,-41,C
5014062,-40,C
5014062,-39,0
5014062,-38,X
5014062,-37,C
5014062,-36,X
5014062,-35,0
5014062,-34,C
5014062,-32,0
5014062,-31,0
5014062,-30,C
5014062,-28,0
5014062,-26,C
5014062,-25,0
5014062,-24,C
5014062,-23,C
5014062,-22,0
5014062,-19,0
5014062,-18,X
5014062,-17,C
5014062,-16,X
5014062,-15,C
5014062,-14,X
5014062,-13,C
5014062,-12,0
5014062,-11,X
5014062,-9,X
5014062,-8,C
5014062,-7,C
5014062,-6,C
5014062,-5,C
5014062,-4,0
5014062,-3,C
5014062,-2,0
5014062,-1,C
5011614,-48,C
5011614,-47,X
5011614,-43,C
5011614,-40,0
5011614,-39,C
5011614,-32,C
5011614,-31,X
5011614,-30,0
5011614,-5,C
5011614,-3,X
5009010,-54,0
5009010,-52,C
5009010,-50,X
5009010,-49,0
5009010,-46,X
5009010,-45,C
5009010,-42,0
5009010,-41,0
5009010,-40,C
5009010,-32,0
5009010,-28,0
5009010,-26,C
5009010,-24,C
5009010,-23,C
5009010,-21,X
5009010,-13,X
5009010,-9,0
5009010,-7,C
5009010,-2,0
5009010,-1,0
5009010,0,0
5012620,-59,C
5012620,-57,0
5012620,-56,C
5012620,-55,C
5012620,-54,0
5012620,-53,0
5012620,-52,C
5012620,-51,X
5012620,-50,0
5012620,-49,C
5012620,-48,C
5012620,-47,0
5012620,-46,0
5012620,-43,C
5012620,-42,0
5012620,-41,C
5012620,-40,C
5012620,-39,0
5012620,-38,C
5012620,-37,0
5012620,-36,C
5012620,-35,0
5012620,-34,0
5012620,-33,0
5012620,-31,0
5012620,-30,0
5012620,-29,C
5012620,-28,C
5012620,-27,0
5012620,-26,0
5012620,-25,X
5012620,-24,0
5012620,-23,X
5012620,-22,X
5012620,-21,X
5012620,-20,X
5012620,-19,X
5012620,-18,C
5012620,-17,0
5012620,-14,C
5012620,-13,C
5012620,-12,X
5012620,-9,C
5012620,-8,X
5012620,-7,C
5012620,-5,X
5012620,-4,C
5012620,-3,0
5012620,0,C
5011430,-60,X
5011430,-59,0
5011430,-56,C
5011430,-55,C
5011430,-54,0
5011430,-53,0
5011430,-50,C
5011430,-48,C
5011430,-47,0
5011430,-45,X
5011430,-44,C
5011430,-43,0
5011430,-42,C
5011430,-40,X
5011430,-37,C
5011430,-36,0
5011430,-34,C
5011430,-30,C
5011430,-29,C
5011430,-28,C
5011430,-27,C
5011430,-26,0
5011430,-24,X
5011430,-22,C
5011430,-21,X
5011430,-20,X
5011430,-18,C
5011430,-17,C
5011430,-16,X
5011430,-15,0
5011430,-13,C
5011430,-12,C
5011430,-11,0
5011430,-5,C
5011430,-4,C
5011430,-3,X
5011430,-2,0
5011430,-1,X
5011430,0,C
5010409,-60,C
5010409,-58,C
5010409,-57,C
5010409,-56,X
5010409,-53,0
5010409,-51,0
5010409,-50,C
5010409,-49,C
5010409,-48,C
5010409,-47,0
5010409,-46,C
5010409,-45,0
5010409,-42,C
5010409,-41,X
5010409,-40,C
5010409,-38,C
5010409,-37,0
5010409,-36,0
5010409,-35,C
5010409,-34,X
5010409,-30,1
5010409,-29,C
5010409,-28,0
5010409,-27,0
5010409,-26,C
5010409,-25,0
5010409,-24,X
5010409,-23,0
5010409,-22,C
5010409,-21,X
5010409,-20,C
5010409,-18,C
5010409,-17,X
5010409,-16,0
5010409,-15,0
5010409,-14,C
5010409,-12,0
5010409,-11,C
5010409,-10,C
5010409,-9,C
5010409,-8,C
5010409,-7,0
5010409,-6,X
5010409,-5,1
5010409,-4,0
5010409,-3,C
5010409,-2,X
5010409,0,0
5011133,-58,0
5011133,-55,0
5011133,-54,0
5011133,-52,C
5011133,-48,0
5011133,-46,0
5011133,-45,C
5011133,-44,X
5011133,-43,C
5011133,-41,0
5011133,-33,C
5011133,-27,0
5011133,-24,C
5011133,-22,C
5011133,-20,0
5011133,-19,0
5011133,-15,X
5011133,-14,0
5011133,-11,C
5011133,-10,0
5011133,-7,C
5014218,-60,0
5014218,-59,C
5014218,-58,C
5014218,-57,C
5014218,-56,C
5014218,-55,C
5014218,-54,0
5014218,-53,0
5014218,-52,0
5014218,-51,0
5014218,-50,0
5014218,-49,0
5014218,-48,C
5014218,-47,0
5014218,-46,0
5014218,-45,C
5014218,-44,C
5014218,-43,0
5014218,-42,X
5014218,-41,X
5014218,-40,C
5014218,-39,C
5014218,-38,0
5014218,-37,X
5014218,-35,X
5014218,-34,C
5014218,-33,C
5014218,-32,0
5014218,-31,C
5014218,-30,X
5014218,-29,C
5014218,-28,C
